"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"129","Vitis",NA,"diameter at breast height (1.3 m)","3.75","cm",NA,34.599080905,-78.247864448,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Upper Black River, IP Easement; Gaps & mounds in R's, herbs on [illegible] & broken Cypress ?","public",13063236
"130","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.81774979,-80.839614496,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",13264529
"131","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.830741568,-80.824576965,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",13364146
"132","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.769692606,-80.726664914,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",13752797
"133","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,38.4173388888889,-78.5188555555556,NA,NA,"Dean Walton",NA,"United States",NA,"Northwest Field Hollow","public",13766272
"134","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.880119381,-77.052706678,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Conoho Farm","public",14067542
"135","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.834746968,-80.830276241,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",14249782
"136","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7","cm",NA,33.814149369,-80.808781647,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",14469000
"137","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.9833,-82.8473,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain","public",14669164
"138","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.769692606,-80.726664914,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",14669560
"139","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.5","cm",NA,33.801974139,-80.792679268,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",14925253
"140","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.761950821,-80.737828194,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",14969495
"141","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","6","cm",NA,33.811974564,-80.796821369,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15069846
"142","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","7.5","cm",NA,32.335292998,-80.508206496,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Olde Island","public",15369398
"143","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.834570863,-80.864189647,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15369771
"144","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.768157589,-80.715019555,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15969948
"145","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,36.045246763,-77.290596099,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",16370956
"146","Vitis",NA,"diameter at breast height (1.3 m)","7.5","cm",NA,38.5392055555556,-78.3568055555556,NA,NA,"Dean Walton",NA,"United States",NA,"Cedar Run / Halfmile Cliff","public",16371064
"147","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,38.5509277777778,-78.4288166666667,NA,NA,"Dean Walton",NA,"United States",NA,"Red Gate Fireroad","public",16571151
"148","Vitis",NA,"diameter at breast height (1.3 m)","1.75","cm",NA,32.576586567,-81.328065036,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Webb Wildlife Center","public",16972237
"149","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.970614502,-77.136937002,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Rascoe Ridge","public",16973162
"150","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","8","cm",NA,33.787350544,-80.785607169,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",17073827
"151","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.5","cm",NA,33.812954839,-80.819901406,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",17576716
"152","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35,-83.4,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Rock House Knob","public",17675383
"153","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.5","cm",NA,33.784125293,-80.726992683,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",17775403
"154","Vitis","Vitis labrusca","diameter at breast height (1.3 m)","7.5","cm",NA,36.433774548,-81.381706938,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New River","public",17775591
"155","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.887126256,-76.807147653,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Lower River","public",17775595
"156","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.832894755,-80.856006816,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",17855049
"157","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,40.297,-95.621,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",6303
"158","Vitis",NA,"whole plant growth form","liana",NA,NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",7268
"159","Vitis",NA,"whole plant growth form","liana",NA,NA,38.0833,-76.5667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",7461
"160","Vitis",NA,"leaf nitrogen content per leaf dry mass","20.8","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",23.0413,-99.3079,2060,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas","Reserva de La Biosfera El Cielo. Ca. 6 km along footpath to N of road from La Gloria to Joya Manantiales.","public",15166
"161","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",44865
"162","Vitis",NA,"diameter at breast height (1.3 m)","7","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",44869
"163","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",44874
"164","Vitis",NA,"diameter at breast height (1.3 m)","7","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",44875
"165","Vitis",NA,"diameter at breast height (1.3 m)","6","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",44882
"166","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","2.9","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",59987
"167","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,40.297,-95.621,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",86347
"168","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","3.2","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",87770
"169","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",101084
"170","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",101143
"171","Vitis",NA,"diameter at breast height (1.3 m)","8","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",129688
"172","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,38.5,-90.5167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",141827
"173","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,38.5,-90.5167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",141826
"174","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",248201
"175","Vitis",NA,"diameter at breast height (1.3 m)","7","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",262881
"176","Vitis",NA,"diameter at breast height (1.3 m)","8","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",262882
"177","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",262883
"178","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,33.827631753,-80.861347691,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",317940
"179","Vitis",NA,"diameter at breast height (1.3 m)","5","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",329805
"180","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","5.19","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",357350
"181","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,40.297,-95.621,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",397240
"182","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","3.4","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",424935
"183","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",436730
"184","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","6","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",491832
"185","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","2.5","cm",NA,39.0167,-91,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",505070
"186","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",517368
"187","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","10.1","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",518963
"188","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3","cm",NA,39.0167,-91,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",530842
"189","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","4.8","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",544419
"190","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,41.7,-79.4,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",614536
"191","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","5","cm",NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",640157
"192","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","6","cm",NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",640158
"193","Vitis",NA,"diameter at breast height (1.3 m)","21","cm",NA,38.0833,-76.5667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",651767
"194","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","5.8","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",665114
"195","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","7.59","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",680478
"196","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","5.19","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",707213
"197","Vitis","Vitis mustangensis","diameter at breast height (1.3 m)","4","cm",NA,30.3333,-97.9167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",707273
"198","Vitis","Vitis mustangensis","diameter at breast height (1.3 m)","3","cm",NA,30.3333,-97.9167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",707274
"199","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,38.579,-90.695,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",720821
"200","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,29.6667,-82.3333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",746544
"201","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","7.5","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",788242
"202","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","3.59","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",828498
"203","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",840670
"204","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",840677
"205","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","2.5","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",842365
"206","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,38.579,-90.695,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",855771
"207","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,38.579,-90.695,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",855772
"208","Vitis",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,38.5,-90.5167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",855783
"209","Vitis",NA,"diameter at breast height (1.3 m)","3","cm",NA,40.05,-81.0167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",867521
"210","Vitis",NA,"diameter at breast height (1.3 m)","7","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",869239
"211","Vitis",NA,"diameter at breast height (1.3 m)","5","cm",NA,39.55,-84.7167,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",869240
"212","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",881085
"213","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",881105
"214","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","7.5","cm",NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",882613
"215","Vitis","Vitis riparia","diameter at breast height (1.3 m)","2.5","cm",NA,38.579,-90.695,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",882677
"216","Vitis","Vitis riparia","diameter at breast height (1.3 m)","2.5","cm",NA,38.579,-90.695,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",882678
"217","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",909627
"218","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",909628
"219","Vitis",NA,"diameter at breast height (1.3 m)","8","cm",NA,19.613,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",923198
"220","Vitis","Vitis bourgaeana","diameter at breast height (1.3 m)","7.5","cm",NA,17.6167,-96.2833,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",977176
"221","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","4","cm",NA,39.7667,-86.15,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",990935
"222","Vitis",NA,"diameter at breast height (1.3 m)","4","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1016902
"223","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1018383
"224","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","8","cm",NA,29.6833,-82.4333,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1018384
