"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"145","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.36438122,-83.934946083,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",5438215
"146","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.032546387,-83.58088982,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - White Oak Stamp","public",5438217
"147","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.042658914,-83.55029976,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Standing Indian Mountain","public",5438219
"148","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.236580797,-83.235077708,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Kirby Knob","public",5438220
"149","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.3,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Parker Knob","public",5438221
"150","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,35.191404452,-79.17408324,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Bragg Military Reservation","public",5438223
"151","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,38.5417,-78.4150166666667,NA,NA,"Dean Walton",NA,"United States",NA,"Franklin Cliffs","public",5438555
"152","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,38.7018055555556,-78.3448055555556,NA,NA,"Dean Walton",NA,"United States",NA,"Jeremy's Run","public",5438593
"153","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.379866665,-83.11185,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",5439195
"154","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,36.44,-93.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5447056
"155","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.318","cm",NA,36.315751,-91.726395,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5450599
"156","Castanea","Castanea pumila","diameter at breast height (1.3 m)","5.7912","cm",NA,32.141875,-89.408162,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5488814
"157","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,36.235996,-77.488991,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5496636
"158","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,35.819239,-81.991913,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5498566
"159","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.064","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5518717
"160","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.794","cm",NA,32.64,-94.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5519490
"161","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5524785
"162","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5524887
"163","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,38.53,-79.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5526315
"164","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.096","cm",NA,36.81,-81.42,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5526469
"165","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,36.985253,-81.294141,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5527771
"166","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.7084","cm",NA,37.213975,-80.819146,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5529269
"167","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.235652,-80.911824,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5529464
"168","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,37.227436,-80.81999,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5529469
"169","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.018935954,-83.074312322,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",5539078
"170","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.441050024,-83.976714998,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",5546479
"171","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.043508843,-83.5484629,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Standing Indian Mountain","public",5546480
"172","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.083737919,-83.29935411,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Jones Knob","public",5546481
"173","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,35.010304171,-83.48038005,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Lodgepole Mountain","public",5546482
"174","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,34.974571847,-83.089533991,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",5546483
"175","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,35.1,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area & Chattooga River Watershed","public",5546484
"176","Castanea","Castanea pumila","diameter at breast height (1.3 m)","1.75","cm",NA,35.052562876,-82.915448808,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Toxaway Game Land - Turkey Beard Barren","public",5546485
"177","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.54","cm",NA,31.694869,-86.282427,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5551817
"178","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,36.06,-92.56,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5555565
"179","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.556","cm",NA,31.58,-89.4,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5595546
"180","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,35.19,-82.5,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5602541
"181","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.36,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5604365
"182","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,35.08,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5604386
"183","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.858","cm",NA,35.340635,-83.360922,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5605796
"184","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.858","cm",NA,42.321769,-77.063528,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5610142
"185","Castanea","Castanea pumila","diameter at breast height (1.3 m)","6.604","cm",NA,35.94,-94.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5611946
"186","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,40.24744,-78.495916,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5614632
"187","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5633106
"188","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.25,-80.47,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5633130
"189","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.11,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5634310
"190","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,36.768248,-80.504589,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5635498
"191","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.858","cm",NA,37.64357,-80.011817,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5635622
"192","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,38.431807,-79.166193,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5635968
"193","Castanea","Castanea dentata","diameter at breast height (1.3 m)","6.604","cm",NA,37.668255,-80.153403,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5636152
"194","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.303184,-81.38611,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5636402
"195","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.954","cm",NA,38.547869,-80.002612,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5643346
"196","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,38.591087,-79.598033,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5643519
"197","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.361621723,-83.974015979,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",5644818
"198","Castanea","Castanea pumila","diameter at breast height (1.3 m)","0.5","cm",NA,34.941893855,-76.935708031,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pauper's Island - Croatan National Forest; Turn off Access Road of US 70 @ 7220 (House #) US 70, B-W sign for FR 151","public",5645919
"199","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,36.08,-91.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5654517
"200","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,38.41678,-75.44409,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5680323
"201","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.794","cm",NA,31.16,-88.44,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5693219
"202","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,35.25,-83.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5702113
"203","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,35.25,-83.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5702114
"204","Castanea","Castanea dentata","diameter at breast height (1.3 m)","38.862","cm",NA,35.040446,-83.280947,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5703472
"205","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,36.235996,-77.488991,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5703655
"206","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,35.189535,-83.627443,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5703761
"207","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.874","cm",NA,35.713585,-82.124406,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5704176
"208","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,43.065638,-71.423666,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5705328
"209","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.064","cm",NA,36.33,-94.81,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5709445
"210","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5723937
"211","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.794","cm",NA,30.67,-93.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5723938
"212","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.302","cm",NA,31.5,-94.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5725163
"213","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,38.14,-79.44,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5731537
"214","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.17,-80.17,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5731598
"215","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.224","cm",NA,37.665797,-79.668001,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5733158
"216","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.08","cm",NA,39.47854,-78.62976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5739985
"217","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,35.017015749,-83.062702057,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",5741974
"218","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.3345871,-83.594862239,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Nantahala Gorge; Nantahala ODC, former place name","public",5741975
"219","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.291525239,-83.041603344,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Rich Mountain","public",5741976
"220","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,35.4,-82.3,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cloven Cliffs","public",5741978
"221","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.273343077,-82.236998074,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Tryon Mountain","public",5741979
"222","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.75","cm",NA,34.996257352,-83.129051605,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",5741980
"223","Castanea","Castanea pumila","diameter at breast height (1.3 m)","0.5","cm",NA,35.052691615,-82.915857475,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Toxaway Game Land - Turkey Beard Barren","public",5741981
"224","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",5742936
"225","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,33.89,-91.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5751093
"226","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.208","cm",NA,35.547659,-83.110555,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5801966
"227","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,35.25855,-84.099763,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5821564
"228","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,38.11,-78.36,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5827671
"229","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,37.94,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5827848
"230","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.572","cm",NA,37.75,-79.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5829318
"231","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.78,-78.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",5829338
"232","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,36.091939964,-81.816817435,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Grandfather Mountain","public",5839751
"233","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.339842108,-82.813560266,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",5839753
"234","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.373865665,-83.945193562,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",5839754
"235","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.380116391,-83.969632315,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",5839755
